id,display_name,works_count,h_index,country_code,works_api_url
A5069110696,Antonio Vergari,104,15,GB,https://api.openalex.org/works?filter=author.id:A5069110696
A5101688218,Ruihong Huang,102,20,CN,https://api.openalex.org/works?filter=author.id:A5101688218
A5007302664,Matthias Alfeld,100,28,FR,https://api.openalex.org/works?filter=author.id:A5007302664
A5021434291,Novi Quadrianto,94,20,GB,https://api.openalex.org/works?filter=author.id:A5021434291
A5057485787,Robert Peharz,81,18,AT,https://api.openalex.org/works?filter=author.id:A5057485787
A5113453852,Cleo Condoravdi,55,21,US,https://api.openalex.org/works?filter=author.id:A5113453852
A5051771559,Petria Noble,48,14,NL,https://api.openalex.org/works?filter=author.id:A5051771559
A5002626769,Gerd Wellenreuther,46,20,DE,https://api.openalex.org/works?filter=author.id:A5002626769
A5044008629,John Niekrasz,30,12,US,https://api.openalex.org/works?filter=author.id:A5044008629
A5068054004,Ignacio Cases,27,11,BR,https://api.openalex.org/works?filter=author.id:A5068054004
A5053796170,Vikram Kamath Cannanure,17,6,DE,https://api.openalex.org/works?filter=author.id:A5053796170
A5107678654,Hang Su,11,4,CN,https://api.openalex.org/works?filter=author.id:A5107678654
A5054185030,Michael S. Fanselow,394,99,US,https://api.openalex.org/works?filter=author.id:A5054185030
A5053988311,Anne‐Katrin Mahlein,141,42,CN,https://api.openalex.org/works?filter=author.id:A5053988311
A5058044503,Jeff Hemsley,127,17,US,https://api.openalex.org/works?filter=author.id:A5058044503
A5001174680,Stefano Teso,121,13,IT,https://api.openalex.org/works?filter=author.id:A5001174680
A5039448366,Kyriaki Kalimeri,91,18,IT,https://api.openalex.org/works?filter=author.id:A5039448366
A5110414912,Bernd Gutmann,68,19,BE,https://api.openalex.org/works?filter=author.id:A5110414912
A5002664218,Annu Prabhakar,42,11,US,https://api.openalex.org/works?filter=author.id:A5002664218
A5015248532,Mario Alberto Moreno Rocha,35,5,MX,https://api.openalex.org/works?filter=author.id:A5015248532
A5065221447,Christian Sturm,34,9,DE,https://api.openalex.org/works?filter=author.id:A5065221447
A5026153937,Olga Boichak,30,9,AU,https://api.openalex.org/works?filter=author.id:A5026153937
A5034737333,Wolfgang Stammer,30,7,DE,https://api.openalex.org/works?filter=author.id:A5034737333
A5007661234,Sam Jackson,27,9,US,https://api.openalex.org/works?filter=author.id:A5007661234
A5060884084,Hans-Georg Luigs,23,5,DE,https://api.openalex.org/works?filter=author.id:A5060884084
A5040014977,Kelly Luyck,19,7,BE,https://api.openalex.org/works?filter=author.id:A5040014977
A5035547239,Sikana Tanupabrungsun,18,8,GB,https://api.openalex.org/works?filter=author.id:A5035547239
A5074429822,Xiaoting Shao,16,8,DE,https://api.openalex.org/works?filter=author.id:A5074429822
A5045637223,Anna Brugger,13,9,DE,https://api.openalex.org/works?filter=author.id:A5045637223
A5023726537,Dina Sabie,11,9,CA,https://api.openalex.org/works?filter=author.id:A5023726537
A5003700537,Cuauhtémoc Rivera Loaiza,5,3,MX,https://api.openalex.org/works?filter=author.id:A5003700537
A5012561411,Sheelagh Carpendale,417,58,CA,https://api.openalex.org/works?filter=author.id:A5012561411
A5065672819,Marc Toussaint,357,43,DE,https://api.openalex.org/works?filter=author.id:A5065672819
A5104065501,Gaetano Borriello,248,54,US,https://api.openalex.org/works?filter=author.id:A5104065501
A5080634543,Paolo Torroni,221,29,IT,https://api.openalex.org/works?filter=author.id:A5080634543
A5038340888,Patrick Callier,173,33,FR,https://api.openalex.org/works?filter=author.id:A5038340888
A5062424045,Marco Lippi,157,27,IT,https://api.openalex.org/works?filter=author.id:A5062424045
A5089214987,Romain Laroche,152,18,CA,https://api.openalex.org/works?filter=author.id:A5089214987
A5108410566,Vı́ctor A. Molina,137,40,AR,https://api.openalex.org/works?filter=author.id:A5108410566
A5108137151,Alessandro Sordoni,132,37,GB,https://api.openalex.org/works?filter=author.id:A5108137151
A5042218970,Penelope Eckert,115,39,US,https://api.openalex.org/works?filter=author.id:A5042218970
A5026210150,Andreas Karwath,89,22,GB,https://api.openalex.org/works?filter=author.id:A5026210150
A5086071862,Beth Kolko,89,22,US,https://api.openalex.org/works?filter=author.id:A5086071862
A5111764954,Tobias Lang,86,20,DE,https://api.openalex.org/works?filter=author.id:A5111764954
A5023752093,Niels Landwehr,76,23,DE,https://api.openalex.org/works?filter=author.id:A5023752093
A5001588672,Andrea Galassi,73,17,IT,https://api.openalex.org/works?filter=author.id:A5001588672
A5032393991,Waylon Brunette,42,23,US,https://api.openalex.org/works?filter=author.id:A5032393991
A5109353454,Shaowen Bardzell,36,19,US,https://api.openalex.org/works?filter=author.id:A5109353454
A5075423193,Robert J. Podesva,31,16,US,https://api.openalex.org/works?filter=author.id:A5075423193
A5075232658,Vaishnav Kameswaran,28,14,US,https://api.openalex.org/works?filter=author.id:A5075232658
A5001944487,Eva Portelance,21,5,CA,https://api.openalex.org/works?filter=author.id:A5001944487
A5038298818,Trevor Perrier,17,11,US,https://api.openalex.org/works?filter=author.id:A5038298818
A5054929973,Crhistian Luis Bender,16,11,AR,https://api.openalex.org/works?filter=author.id:A5054929973
A5055406846,Sumi Khatun,8,3,BD,https://api.openalex.org/works?filter=author.id:A5055406846
A5017040382,Gabriel G. Katul,895,101,US,https://api.openalex.org/works?filter=author.id:A5017040382
A5080792075,Robert M. May,764,157,GB,https://api.openalex.org/works?filter=author.id:A5080792075
A5079464744,Stuart Kauffman,549,73,US,https://api.openalex.org/works?filter=author.id:A5079464744
A5031916507,Yoh Iwasa,546,80,JP,https://api.openalex.org/works?filter=author.id:A5031916507
A5011173372,Margaret Burnett,373,56,US,https://api.openalex.org/works?filter=author.id:A5011173372
A5025717153,Jens Krause,356,85,DE,https://api.openalex.org/works?filter=author.id:A5025717153
A5075324044,Glenn R. Carroll,313,68,US,https://api.openalex.org/works?filter=author.id:A5075324044
A5008389022,Iain D. Couzin,281,73,DE,https://api.openalex.org/works?filter=author.id:A5008389022
A5089294009,Karthik Raghunathan,274,28,US,https://api.openalex.org/works?filter=author.id:A5089294009
A5073601289,Nigel R. Franks,270,65,GB,https://api.openalex.org/works?filter=author.id:A5073601289
A5073166556,Ran Nathan,254,68,IL,https://api.openalex.org/works?filter=author.id:A5073166556
A5052664280,Thomas G. Johnson,199,26,US,https://api.openalex.org/works?filter=author.id:A5052664280
A5005438899,George Sugihara,185,54,US,https://api.openalex.org/works?filter=author.id:A5005438899
A5078308184,Madeline Balaam,138,32,SE,https://api.openalex.org/works?filter=author.id:A5078308184
A5103570675,Zhiang Lin,76,25,US,https://api.openalex.org/works?filter=author.id:A5103570675
A5043471979,J. Richard Harrison,50,16,US,https://api.openalex.org/works?filter=author.id:A5043471979
A5103355352,W. van den Bor,40,7,NL,https://api.openalex.org/works?filter=author.id:A5103355352
A5111475958,Dennison S. Bhola,13,7,US,https://api.openalex.org/works?filter=author.id:A5111475958
A5073517440,Niall MacKinnon,8,4,GB,https://api.openalex.org/works?filter=author.id:A5073517440
A5113600509,Fei‐Yue Wang,1780,91,CN,https://api.openalex.org/works?filter=author.id:A5113600509
A5038521974,Daniel Zeng,701,50,CN,https://api.openalex.org/works?filter=author.id:A5038521974
A5018222452,Bryan T. Grenfell,567,110,US,https://api.openalex.org/works?filter=author.id:A5018222452
A5061088675,Ram Oren,563,101,US,https://api.openalex.org/works?filter=author.id:A5061088675
A5071749890,Alan Hastings,556,94,US,https://api.openalex.org/works?filter=author.id:A5071749890
A5032304399,Naomi Ehrich Leonard,408,63,US,https://api.openalex.org/works?filter=author.id:A5032304399
A5110046943,Akira Ōkubo,319,40,JP,https://api.openalex.org/works?filter=author.id:A5110046943
A5088272346,Jane Lubchenco,251,76,US,https://api.openalex.org/works?filter=author.id:A5088272346
A5089574004,Philippa Pattison,227,66,AU,https://api.openalex.org/works?filter=author.id:A5089574004
A5061255118,Roni Avissar,218,57,US,https://api.openalex.org/works?filter=author.id:A5061255118
A5076436751,Thilo Groß,205,39,DE,https://api.openalex.org/works?filter=author.id:A5076436751
A5108527367,David Pimentel,196,53,US,https://api.openalex.org/works?filter=author.id:A5108527367
A5108215360,Richard Durrett,173,50,US,https://api.openalex.org/works?filter=author.id:A5108215360
A5035983004,Wenji Mao,171,22,CN,https://api.openalex.org/works?filter=author.id:A5035983004
A5055063594,Christos C. Ioannou,132,37,GB,https://api.openalex.org/works?filter=author.id:A5055063594
A5018408477,Manju Ahuja,129,30,US,https://api.openalex.org/works?filter=author.id:A5018408477
A5022083470,Michael J. Prietula,123,28,US,https://api.openalex.org/works?filter=author.id:A5022083470
A5102890157,Dan Cohen,76,33,IL,https://api.openalex.org/works?filter=author.id:A5102890157
A5074043712,Henry S. Horn,64,29,DE,https://api.openalex.org/works?filter=author.id:A5074043712
A5065882969,Colin J. Torney,53,22,GB,https://api.openalex.org/works?filter=author.id:A5065882969
A5084762812,Larissa Conradt,50,32,DE,https://api.openalex.org/works?filter=author.id:A5084762812
A5054976458,Andrew T. Hartnett,36,13,US,https://api.openalex.org/works?filter=author.id:A5054976458
A5066517252,Güven Demirel,26,11,GB,https://api.openalex.org/works?filter=author.id:A5066517252
A5058338534,Alan S. Perelson,797,123,US,https://api.openalex.org/works?filter=author.id:A5058338534
A5053182264,Paul R. Ehrlich,787,120,US,https://api.openalex.org/works?filter=author.id:A5053182264
A5034039087,Stephen R. Carpenter,584,141,US,https://api.openalex.org/works?filter=author.id:A5034039087
A5068168154,Stephen Polasky,498,114,US,https://api.openalex.org/works?filter=author.id:A5068168154
A5014133393,Catherine L. Kling,475,46,US,https://api.openalex.org/works?filter=author.id:A5014133393
A5009013374,Gretchen C. Daily,367,108,US,https://api.openalex.org/works?filter=author.id:A5009013374
A5011512226,Rajesh Sharma,164,21,EE,https://api.openalex.org/works?filter=author.id:A5011512226
A5066142255,Maurizio Tesconi,164,33,IT,https://api.openalex.org/works?filter=author.id:A5066142255
A5056754015,Stefano Cresci,140,34,IT,https://api.openalex.org/works?filter=author.id:A5056754015
A5073578227,Lorenzo Gabrielli,94,17,ES,https://api.openalex.org/works?filter=author.id:A5073578227
A5044153684,Pietro Panzarasa,92,24,GB,https://api.openalex.org/works?filter=author.id:A5044153684
A5063950837,Cécile Bothorel,92,11,FR,https://api.openalex.org/works?filter=author.id:A5063950837
A5080713233,Alessio Rossi,92,18,IT,https://api.openalex.org/works?filter=author.id:A5080713233
A5062410336,Daniel Medina,84,22,DE,https://api.openalex.org/works?filter=author.id:A5062410336
A5022785200,F. Marcello Iaia,80,32,IT,https://api.openalex.org/works?filter=author.id:A5022785200
A5100607211,Javier Fernández,68,11,ES,https://api.openalex.org/works?filter=author.id:A5100607211
A5003176624,Marcelo Cataldo,55,24,US,https://api.openalex.org/works?filter=author.id:A5003176624
A5059674609,Paolo Cintia,48,15,IT,https://api.openalex.org/works?filter=author.id:A5059674609
A5060236527,Ioanna Miliou,27,7,SE,https://api.openalex.org/works?filter=author.id:A5060236527
A5075298587,Tore Opsahl,24,11,US,https://api.openalex.org/works?filter=author.id:A5075298587
A5074307594,Juan David Cruz Gomez,22,6,FR,https://api.openalex.org/works?filter=author.id:A5074307594
A5044596386,Barbora Micenková,12,9,DK,https://api.openalex.org/works?filter=author.id:A5044596386
A5100447536,Long Wang,2088,93,TW,https://api.openalex.org/works?filter=author.id:A5100447536
A5063347762,Nils Chr. Stenseth,1034,120,NO,https://api.openalex.org/works?filter=author.id:A5063347762
A5023972737,Geoffrey Heal,483,64,US,https://api.openalex.org/works?filter=author.id:A5023972737
A5033732758,Yang‐Yu Liu,248,41,US,https://api.openalex.org/works?filter=author.id:A5033732758
A5055282911,Pejman Rohani,229,59,US,https://api.openalex.org/works?filter=author.id:A5055282911
A5054846534,Brynhildur Davíðsdóttir,198,37,IS,https://api.openalex.org/works?filter=author.id:A5054846534
A5037865389,E. Rovenskaya,191,19,RU,https://api.openalex.org/works?filter=author.id:A5037865389
A5050428872,David Krackhardt,155,51,US,https://api.openalex.org/works?filter=author.id:A5050428872
A5077846424,Pamela Hinds,154,44,IN,https://api.openalex.org/works?filter=author.id:A5077846424
A5077626949,David J. D. Earn,151,47,CA,https://api.openalex.org/works?filter=author.id:A5077626949
A5075633444,Fernando P. Santos,114,17,NL,https://api.openalex.org/works?filter=author.id:A5075633444
A5110209608,Les Gasser,106,31,US,https://api.openalex.org/works?filter=author.id:A5110209608
A5003046078,Filippo Simini,95,18,US,https://api.openalex.org/works?filter=author.id:A5003046078
A5056511235,Aming Li,79,16,CN,https://api.openalex.org/works?filter=author.id:A5056511235
A5041336256,Qi Su,72,21,CN,https://api.openalex.org/works?filter=author.id:A5041336256
A5086285176,Gianni Barlacchi,51,13,US,https://api.openalex.org/works?filter=author.id:A5086285176
A5025571983,Lei Zhou,34,11,CN,https://api.openalex.org/works?filter=author.id:A5025571983
A5113499854,Anne Maria Eikeset,34,18,NO,https://api.openalex.org/works?filter=author.id:A5113499854
A5060677105,Sean P. Cornelius,32,9,CA,https://api.openalex.org/works?filter=author.id:A5060677105
A5034338554,Dane H. Klinger,27,15,US,https://api.openalex.org/works?filter=author.id:A5034338554
A5005642262,Anna B. Mazzarella,13,7,NO,https://api.openalex.org/works?filter=author.id:A5005642262
A5010484610,Amilcare Porporato,593,76,US,https://api.openalex.org/works?filter=author.id:A5010484610
A5038858136,Pablo A. Marquet,353,64,CL,https://api.openalex.org/works?filter=author.id:A5038858136
A5015352514,Rick Durrett,249,41,US,https://api.openalex.org/works?filter=author.id:A5015352514
A5026514464,Charles ReVelle,231,63,US,https://api.openalex.org/works?filter=author.id:A5026514464
A5046037739,Davide Poggi,162,30,IT,https://api.openalex.org/works?filter=author.id:A5046037739
A5025085845,Jana Diesner,156,23,US,https://api.openalex.org/works?filter=author.id:A5025085845
A5073091089,Linda Argote,150,51,US,https://api.openalex.org/works?filter=author.id:A5073091089
A5100777792,Juan Lin,145,34,CN,https://api.openalex.org/works?filter=author.id:A5100777792
A5053601980,Jorge X. Velasco‐Hernández,136,27,MX,https://api.openalex.org/works?filter=author.id:A5053601980
A5103216480,Yuqing Ren,115,34,CN,https://api.openalex.org/works?filter=author.id:A5103216480
A5024179610,Mario Siqueira,108,33,BR,https://api.openalex.org/works?filter=author.id:A5024179610
A5034728256,Stephen T. Emlen,98,49,US,https://api.openalex.org/works?filter=author.id:A5034728256
A5051581382,Viggo Andreasen,96,32,DK,https://api.openalex.org/works?filter=author.id:A5051581382
A5020431206,Merel B. Soons,93,35,NL,https://api.openalex.org/works?filter=author.id:A5020431206
A5101938454,Li‐Chiou Chen,81,21,TW,https://api.openalex.org/works?filter=author.id:A5101938454
A5043419445,Elizabeth A. Casman,77,29,US,https://api.openalex.org/works?filter=author.id:A5043419445
A5004230429,Juan E. Keymer,71,23,CL,https://api.openalex.org/works?filter=author.id:A5004230429
A5032027675,Douglas B. Fridsma,63,25,US,https://api.openalex.org/works?filter=author.id:A5032027675
A5104492347,Justin C. Williams,55,32,GB,https://api.openalex.org/works?filter=author.id:A5104492347
A5045951634,Terrill L. Frantz,49,10,US,https://api.openalex.org/works?filter=author.id:A5045951634
A5088689984,Alex Yahja,30,11,US,https://api.openalex.org/works?filter=author.id:A5088689984
A5069166748,Neal Altman,23,4,US,https://api.openalex.org/works?filter=author.id:A5069166748
A5065688873,Démian Nave,20,10,US,https://api.openalex.org/works?filter=author.id:A5065688873
A5041703382,Boris Kaminsky,16,11,US,https://api.openalex.org/works?filter=author.id:A5041703382
A5109960009,Michael Palmquist,9,5,US,https://api.openalex.org/works?filter=author.id:A5109960009
A5100338946,Huan Liu,887,101,US,https://api.openalex.org/works?filter=author.id:A5100338946
A5030330197,Paresh Kumar Narayan,692,85,AU,https://api.openalex.org/works?filter=author.id:A5030330197
A5034726213,Bonnie L. Bassler,352,99,US,https://api.openalex.org/works?filter=author.id:A5034726213
A5111461011,Allen Newell,307,69,US,https://api.openalex.org/works?filter=author.id:A5111461011
A5091756384,Francisco C. Santos,274,46,PT,https://api.openalex.org/works?filter=author.id:A5091756384
A5073403497,Jorge M. Pacheco,263,55,PT,https://api.openalex.org/works?filter=author.id:A5073403497
A5050710342,Frederic Bartumeus,244,48,ES,https://api.openalex.org/works?filter=author.id:A5050710342
A5003242124,Seema Narayan,213,45,AU,https://api.openalex.org/works?filter=author.id:A5003242124
A5028819015,João B. Xavier,196,54,US,https://api.openalex.org/works?filter=author.id:A5028819015
A5030041689,Lee A. Segel,186,50,IL,https://api.openalex.org/works?filter=author.id:A5030041689
A5016983952,Maja Schlüter‬,176,48,SE,https://api.openalex.org/works?filter=author.id:A5016983952
A5060960413,Renato Casagrandi,168,34,IT,https://api.openalex.org/works?filter=author.id:A5060960413
A5027317575,Knut Drescher,158,40,CH,https://api.openalex.org/works?filter=author.id:A5027317575
A5044362151,Alessandro Tavoni,118,18,GB,https://api.openalex.org/works?filter=author.id:A5044362151
A5055707033,Vanni Bucci,111,29,US,https://api.openalex.org/works?filter=author.id:A5055707033
A5111422677,John M. Emlen,107,38,US,https://api.openalex.org/works?filter=author.id:A5111422677
A5066581729,Steven J. Lade,103,27,AU,https://api.openalex.org/works?filter=author.id:A5066581729
A5031802399,Carey D. Nadell,96,35,US,https://api.openalex.org/works?filter=author.id:A5031802399
A5049669856,Luca Bolzoni,83,25,IT,https://api.openalex.org/works?filter=author.id:A5049669856
A5101525811,Liang Wu,83,19,CN,https://api.openalex.org/works?filter=author.id:A5101525811
A5036034260,Vítor V. Vasconcelos,58,20,NL,https://api.openalex.org/works?filter=author.id:A5036034260
A5059617648,Tahora H. Nazer,11,7,US,https://api.openalex.org/works?filter=author.id:A5059617648
A5020949322,John A. Lubina,7,6,US,https://api.openalex.org/works?filter=author.id:A5020949322
A5044033087,János Kertész,418,66,AT,https://api.openalex.org/works?filter=author.id:A5044033087
A5044898565,Dino Pedreschi,398,60,IT,https://api.openalex.org/works?filter=author.id:A5044898565
A5024505700,Fosca Giannotti,378,58,IT,https://api.openalex.org/works?filter=author.id:A5024505700
A5046786328,Paolo Ferragina,311,46,IT,https://api.openalex.org/works?filter=author.id:A5046786328
A5051904371,Uwe Hasebrink,184,23,DE,https://api.openalex.org/works?filter=author.id:A5051904371
A5005839111,Balázs Lengyel,178,20,HU,https://api.openalex.org/works?filter=author.id:A5005839111
A5002595735,Giulio Rossetti,167,20,IT,https://api.openalex.org/works?filter=author.id:A5002595735
A5113497087,Jos de Haan,149,21,NL,https://api.openalex.org/works?filter=author.id:A5113497087
A5053074764,Вероника Калмус,143,18,EE,https://api.openalex.org/works?filter=author.id:A5053074764
A5067697208,Ellen Helsper,121,36,GB,https://api.openalex.org/works?filter=author.id:A5067697208
A5079997412,Ian McCulloh,92,14,US,https://api.openalex.org/works?filter=author.id:A5079997412
A5007782249,Sumeet Kumar,72,11,IN,https://api.openalex.org/works?filter=author.id:A5007782249
A5021409831,Caroline E. Farrior,70,16,US,https://api.openalex.org/works?filter=author.id:A5021409831
A5073267619,Ray Dybzinski,63,24,US,https://api.openalex.org/works?filter=author.id:A5073267619
A5054628350,Ákos Jakobi,53,5,HU,https://api.openalex.org/works?filter=author.id:A5054628350
A5024024784,Geoffrey P. Morgan,43,9,US,https://api.openalex.org/works?filter=author.id:A5024024784
A5055067049,Maarten Vanhoof,27,12,GB,https://api.openalex.org/works?filter=author.id:A5055067049
A5063173613,David M. Beskow,26,10,US,https://api.openalex.org/works?filter=author.id:A5063173613
A5081481130,Matthew Benigni,13,8,US,https://api.openalex.org/works?filter=author.id:A5081481130
A5073280788,Attila Varga,9,5,US,https://api.openalex.org/works?filter=author.id:A5073280788
A5085207296,Jürgen Kurths,2074,126,DE,https://api.openalex.org/works?filter=author.id:A5085207296
A5030508515,Charles Perrings,427,64,US,https://api.openalex.org/works?filter=author.id:A5030508515
A5079184903,Jonathan F. Donges,375,57,DE,https://api.openalex.org/works?filter=author.id:A5079184903
A5019063152,Helen V. Milner,303,58,US,https://api.openalex.org/works?filter=author.id:A5019063152
A5040077936,Andrea Saltelli,296,69,NO,https://api.openalex.org/works?filter=author.id:A5040077936
A5085676329,Jonathan M. Levine,248,67,US,https://api.openalex.org/works?filter=author.id:A5085676329
A5021211836,Andrea Tagarelli,237,27,IT,https://api.openalex.org/works?filter=author.id:A5021211836
A5069257022,Luca Rossi,219,26,DK,https://api.openalex.org/works?filter=author.id:A5069257022
A5075965984,Stefano Carattini,131,20,US,https://api.openalex.org/works?filter=author.id:A5075965984
A5041660039,Roberto Interdonato,128,17,FR,https://api.openalex.org/works?filter=author.id:A5041660039
A5071294124,Ming Yin,128,23,CN,https://api.openalex.org/works?filter=author.id:A5071294124
A5081236916,Marco De Nadai,115,18,IT,https://api.openalex.org/works?filter=author.id:A5081236916
A5005092156,Sara Constantino,95,17,US,https://api.openalex.org/works?filter=author.id:A5005092156
A5019872697,Arnald Puy,83,17,GB,https://api.openalex.org/works?filter=author.id:A5019872697
A5048601378,Samuele Lo Piano,72,21,GB,https://api.openalex.org/works?filter=author.id:A5048601378
A5043618214,Joshua Uyheng,51,13,PH,https://api.openalex.org/works?filter=author.id:A5043618214
A5047941384,Wolfram Barfuß,49,13,DE,https://api.openalex.org/works?filter=author.id:A5047941384
A5009617157,Elisabeth Krueger,31,10,NL,https://api.openalex.org/works?filter=author.id:A5009617157
A5027019842,Lorenzo Lucchini,28,5,IT,https://api.openalex.org/works?filter=author.id:A5027019842
A5087275461,Theo Gibbs,19,8,US,https://api.openalex.org/works?filter=author.id:A5087275461
A5103829821,Wei Wei,18,6,CN,https://api.openalex.org/works?filter=author.id:A5103829821
A5008159594,Obaida Hanteer,12,6,DK,https://api.openalex.org/works?filter=author.id:A5008159594
A5101494251,David L. Smith,802,106,US,https://api.openalex.org/works?filter=author.id:A5101494251
A5015882940,Elke U. Weber,464,87,US,https://api.openalex.org/works?filter=author.id:A5015882940
A5068525348,Carlos Castillo‐Chávez,400,69,US,https://api.openalex.org/works?filter=author.id:A5068525348
A5113862672,Philip C. Anderson,276,36,SG,https://api.openalex.org/works?filter=author.id:A5113862672
A5004330953,Thomas Elmqvist,223,76,SE,https://api.openalex.org/works?filter=author.id:A5004330953
A5045613469,Kathleen M. Eisenhardt,208,83,US,https://api.openalex.org/works?filter=author.id:A5045613469
A5112904987,Andrew Pettigrew,187,64,GB,https://api.openalex.org/works?filter=author.id:A5112904987
A5013022885,David S. Kaufer,136,26,US,https://api.openalex.org/works?filter=author.id:A5013022885
A5102878947,Miguel Ángel Centeno,133,31,US,https://api.openalex.org/works?filter=author.id:A5102878947
A5049665350,Ed Manley,128,26,GB,https://api.openalex.org/works?filter=author.id:A5049665350
A5045097883,Alan D. Meyer,105,32,US,https://api.openalex.org/works?filter=author.id:A5045097883
A5103464541,Partha Dasgupta,104,23,IN,https://api.openalex.org/works?filter=author.id:A5103464541
A5031279419,Ridhi Kashyap,91,22,GB,https://api.openalex.org/works?filter=author.id:A5031279419
A5018069765,Mayuko Nakamaru,70,19,JP,https://api.openalex.org/works?filter=author.id:A5018069765
A5070463669,Laura Alessandretti,67,18,DK,https://api.openalex.org/works?filter=author.id:A5070463669
A5010528974,Tiziana Casciaro,60,20,CA,https://api.openalex.org/works?filter=author.id:A5010528974
A5033869370,Wenzhi Huang,48,13,CN,https://api.openalex.org/works?filter=author.id:A5033869370
A5110150233,Norman P. Hummon,47,20,US,https://api.openalex.org/works?filter=author.id:A5110150233
A5113748398,K. L. Cooke,29,12,US,https://api.openalex.org/works?filter=author.id:A5113748398
A5108052411,Xinyi Zhao,25,8,DE,https://api.openalex.org/works?filter=author.id:A5108052411
A5023375097,Tommaso Portaluri,11,7,CH,https://api.openalex.org/works?filter=author.id:A5023375097
A5040473476,Pierfrancesco Beneventano,6,3,US,https://api.openalex.org/works?filter=author.id:A5040473476
A5019856148,Peter M. Groffman,725,115,US,https://api.openalex.org/works?filter=author.id:A5019856148
A5088575114,Ramanan Laxminarayan,416,72,US,https://api.openalex.org/works?filter=author.id:A5088575114
A5007537420,Nancy B. Grimm,410,88,US,https://api.openalex.org/works?filter=author.id:A5007537420
A5020490780,Joshua S. Weitz,368,63,US,https://api.openalex.org/works?filter=author.id:A5020490780
A5037431253,William G. Wilson,265,47,AU,https://api.openalex.org/works?filter=author.id:A5037431253
A5083878887,Nicola Salvati,261,29,IT,https://api.openalex.org/works?filter=author.id:A5083878887
A5075365894,Diane E. Pataki,250,68,US,https://api.openalex.org/works?filter=author.id:A5075365894
A5025857523,Frederick R. Adler,237,50,US,https://api.openalex.org/works?filter=author.id:A5025857523
A5071195976,Stefano Marchetti,212,20,IT,https://api.openalex.org/works?filter=author.id:A5071195976
A5077368412,Neil Carter,185,33,US,https://api.openalex.org/works?filter=author.id:A5077368412
A5082617644,Monica Pratesi,150,21,IT,https://api.openalex.org/works?filter=author.id:A5082617644
A5066250871,Jason Munshi‐South,129,35,US,https://api.openalex.org/works?filter=author.id:A5066250871
A5024898168,Salvatore Rinzivillo,110,27,IT,https://api.openalex.org/works?filter=author.id:A5024898168
A5015973726,Mitchell Pavao‐Zuckerman,90,25,US,https://api.openalex.org/works?filter=author.id:A5015973726
A5057702802,Luca Scardovi,85,20,CA,https://api.openalex.org/works?filter=author.id:A5057702802
A5053503915,Caterina Giusti,72,11,IT,https://api.openalex.org/works?filter=author.id:A5053503915
A5104066044,Colby J. Tanner,49,22,US,https://api.openalex.org/works?filter=author.id:A5104066044
A5070929859,Marco Malvaldi,41,18,IT,https://api.openalex.org/works?filter=author.id:A5070929859
A5006413591,Xia Zhao,34,8,CN,https://api.openalex.org/works?filter=author.id:A5006413591
A5019984358,Sifan Xu,28,12,US,https://api.openalex.org/works?filter=author.id:A5019984358
A5078944710,Adam Barlow,25,16,AT,https://api.openalex.org/works?filter=author.id:A5078944710
A5062073106,Kiran M. Ismail,24,10,US,https://api.openalex.org/works?filter=author.id:A5062073106
A5101157541,Tian Shen,13,3,US,https://api.openalex.org/works?filter=author.id:A5101157541
A5028472563,Benjamin Nabet,7,6,US,https://api.openalex.org/works?filter=author.id:A5028472563
A5042307561,H. Vincent Poor,3843,176,US,https://api.openalex.org/works?filter=author.id:A5042307561
A5046878011,Ricard V. Solé,591,79,ES,https://api.openalex.org/works?filter=author.id:A5046878011
A5050004769,Volker Grimm,408,71,DE,https://api.openalex.org/works?filter=author.id:A5050004769
A5073865249,Malin L. Pinsky,230,48,US,https://api.openalex.org/works?filter=author.id:A5073865249
A5064066193,Osman Yağan,196,28,US,https://api.openalex.org/works?filter=author.id:A5064066193
A5001716299,Jodi Schneider,162,19,US,https://api.openalex.org/works?filter=author.id:A5001716299
A5052038898,Eli P. Fenichel,158,34,US,https://api.openalex.org/works?filter=author.id:A5052038898
A5020937346,Bonnie J. McCay,133,39,US,https://api.openalex.org/works?filter=author.id:A5020937346
A5054933332,Aimei Yang,119,24,US,https://api.openalex.org/works?filter=author.id:A5054933332
A5004297349,Linjuan Rita Men,111,34,US,https://api.openalex.org/works?filter=author.id:A5004297349
A5079221921,Joshua K. Abbott,106,25,US,https://api.openalex.org/works?filter=author.id:A5079221921
A5101413310,Wenlin Liu,79,20,US,https://api.openalex.org/works?filter=author.id:A5101413310
A5025609075,Wan‐Hsiu Sunny Tsai,77,27,US,https://api.openalex.org/works?filter=author.id:A5025609075
A5102906053,Yong Zhuang,70,16,US,https://api.openalex.org/works?filter=author.id:A5102906053
A5070460992,Kevin St. Martin,68,29,US,https://api.openalex.org/works?filter=author.id:A5070460992
A5006547973,Andrew M. Hein,55,22,US,https://api.openalex.org/works?filter=author.id:A5006547973
A5073782013,Rashad Eletreby,46,9,US,https://api.openalex.org/works?filter=author.id:A5073782013
A5064588407,Jieun Shin,45,9,US,https://api.openalex.org/works?filter=author.id:A5064588407
A5100698498,Hye Min Kim,41,10,US,https://api.openalex.org/works?filter=author.id:A5100698498
